0.456a5=g+0.456a4=u-0.453a5=p-0.453a4=y-0.182a10...,0.465a4=l+0.465a5=gg+0.358a7=o+0.333a15-0.282a13=g...,'0.322a7=v-0.274a3-0.257a11-0.252a8+0.24 a10...','-0.524a7=ff-0.506a6=ff-0.248a9+0.213a7=v+0.2  a8...',0.374a13=s+0.337a7=bb-0.337a13=g+0.288a2-0.283a7=v...,0.448a7=j+0.431a6=j-0.313a7=v+0.283a6=i+0.262a7=h...,-0.443a7=j-0.439a6=j-0.38a6=e-0.321a7=z-0.221a7=dd...,-0.364a6=e+0.345a13=s-0.332a7=dd-0.32a13=g-0.255a6=i...,-0.653a7=n-0.653a6=r+0.209a6=i+0.187a7=bb-0.111a13=s...,0.481a7=h-0.35a7=bb+0.267a7=dd-0.259a6=i+0.237a6=q...,0.682a6=c+0.383a13=p-0.292a12-0.269a6=w-0.203a6=m...,'0.482a6=q+0.408a1+0.34 a6=aa-0.303a6=w-0.268a14...',0.378a6=d-0.346a7=dd+0.338a10+0.298a6=k-0.283a6=m...,-0.617a6=x+0.403a6=cc-0.374a6=aa+0.326a6=k-0.214a14...,-0.623a6=cc-0.476a6=aa+0.391a6=w+0.343a6=q+0.182a6=k...,-0.706a6=k+0.536a6=d+0.328a6=w-0.184a6=m-0.112a2...,0.528a6=w-0.452a12-0.344a6=d-0.262a6=m-0.238a14...,0.404a7=dd-0.376a7=z+0.354a6=d+0.289a6=k-0.234a14...,0.488a12-0.443a6=m+0.264a6=c+0.255a7=dd+0.254a6=aa...,-0.492a6=m+0.363a14-0.258a7=h+0.256a6=d+0.243a11...,-0.54a13=p+0.336a7=z-0.306a2-0.285a7=dd+0.248a6=c...,0.382a6=x+0.334a6=cc-0.32a14-0.311a6=aa+0.291a12...,-0.413a6=q+0.411a1+0.353a12-0.274a8+0.225a6=m...,'0.39 a13=p-0.381a1-0.365a15+0.26 a9-0.253a2...','-0.486a3+0.365a1-0.277a12+0.26 a8-0.252a15...','0.58 a3+0.499a14+0.318a9+0.313a1-0.177a12...','0.497a7=o-0.398a7=bb+0.33 a9+0.293a6=i+0.269a11...',0.475a8+0.419a15-0.37a7=n-0.339a2+0.302a6=r...,-0.5a9+0.483a6=i-0.409a7=bb+0.191a6=r-0.18a8...,result
1.458244,0.173241,-0.144243,1.549484,0.256291,0.66302,0.769451,0.756173,0.574126,0.79935,-1.906769,-1.568721,-0.282494,0.569009,-2.579964,-0.061977,-1.552946,-2.871317,1.166403,1.563924,-0.97422,1.297697,-1.365356,-1.773645,0.003047,3.023452,0.188838,0.664447,0.106459,rejected
0.972928,1.776657,2.405503,1.121131,3.61696,-1.087085,-0.901476,3.527129,-0.879872,0.211188,-1.048974,0.21997,-1.182999,-0.999817,-0.248432,-0.72851,-0.325034,-0.539681,-1.235965,-1.530255,-0.577129,-0.323829,-1.006762,-0.86019,1.136491,0.74096,0.276813,0.569665,0.388188,rejected
-3.577753,-0.679021,0.023006,0.673555,-0.090697,-0.964674,-0.360816,-0.240616,0.14739,-1.012018,1.725317,-0.215531,0.625279,-0.063381,0.032877,0.08888,-0.313115,-0.372295,-0.286584,-0.48899,0.33177,0.200604,-1.059146,-0.717683,0.091292,0.769502,0.541704,-0.462905,0.017515,rejected
1.523757,-0.414257,0.43049,0.326027,-1.647729,-0.300189,-0.046703,0.072015,-0.016502,0.524747,-0.021517,1.286565,-1.033892,0.444951,0.923324,0.164138,-0.005733,-0.03707,-0.983624,0.244073,0.229018,-0.241673,-1.65006,0.542723,-0.894487,-0.818025,-0.384048,-0.227852,0.453572,rejected
0.830083,0.073069,1.258486,0.464991,-0.794764,-0.385308,-0.030448,-0.715577,0.392322,-0.451876,-1.645154,0.515866,0.884274,-1.853235,-1.732056,-0.405026,-0.515528,-0.71351,1.415641,-0.218244,-0.916031,-0.969158,-0.363569,0.504007,-1.025753,-0.074621,-0.040447,-0.733466,0.696264,rejected
-3.536038,-0.873865,0.377539,0.954814,-1.55382,-0.254507,-0.324513,-0.368644,0.469913,-0.264066,-1.167556,2.204756,0.150558,-1.503259,-1.519157,-0.121387,-0.251753,-0.68001,1.562883,-0.013349,-0.641474,-0.262771,1.077925,-0.088113,0.284863,-0.851988,-0.343889,-0.033499,0.217651,rejected
-3.282255,-1.180152,-0.234919,1.424718,-0.837981,-0.76681,0.003554,0.361391,0.176133,0.008368,-0.287343,-0.03696,0.22719,1.199924,0.72742,-2.707698,0.443673,1.38491,-0.17762,1.06968,-0.157373,-0.713412,-0.483671,0.046349,0.52975,-0.585774,-0.521404,0.122795,0.67046,rejected
0.849645,0.028427,1.026084,0.182191,-0.865131,-0.613309,-0.349212,-0.50155,0.029326,-0.575911,1.655937,-0.323597,0.379691,-0.185298,-0.308826,0.191543,0.176343,0.457232,0.012789,-0.748065,0.999943,-0.15343,-0.716667,-0.66572,-0.929847,0.317951,-0.658089,-0.408973,0.943324,rejected
1.139009,-0.037337,-2.862985,-4.117094,0.356513,-1.954654,0.685461,1.119492,-0.230997,-0.694399,-0.196437,-0.461838,0.20063,-0.533978,-0.064706,0.097817,0.474138,0.840123,-0.109662,-0.278662,-0.141842,-0.156293,-0.654749,0.103025,-1.746305,0.499494,-0.754419,-1.10652,1.208311,rejected
0.622793,1.980833,3.109393,0.268763,2.223924,-0.56308,-1.09179,3.029259,-0.706153,0.926985,-0.899628,1.222911,-2.068144,-1.105709,-0.16496,-0.686364,-0.029064,-0.131743,-1.200811,-0.801504,0.156026,-0.18756,0.899206,-1.382038,0.827789,1.031703,-0.664798,-0.180787,0.625272,rejected
0.565984,1.954411,3.201172,0.438838,2.791528,-0.965918,-0.960193,2.96368,-0.84476,0.456012,-0.845305,0.354159,-1.681089,-0.934034,-0.190601,-0.853339,0.05801,0.014456,-1.685614,-1.309676,-0.170708,-0.390726,0.048743,-0.829059,0.30528,-0.086312,-0.337115,-0.751816,0.838171,rejected
0.958852,0.135158,1.099347,0.138041,-0.245116,0.101698,-0.079552,-0.018452,0.050689,0.35926,-1.275376,0.435303,2.114283,0.509879,-0.327345,2.603498,-2.592965,1.044156,-0.246209,1.486262,-0.542934,-0.055484,0.795591,-1.159126,0.978991,0.189685,-0.817443,-0.258378,0.838448,rejected
0.70084,0.019651,1.51879,0.295401,-1.063077,-0.392318,-0.084122,-0.767921,0.260535,-0.444273,-1.340592,0.722101,0.748695,-1.439433,-1.776277,-0.365258,-0.307868,-0.52261,1.319667,-0.599009,-0.73409,-0.74912,0.005437,0.614901,-0.403109,-1.445153,0.007262,-0.23412,0.399306,rejected
0.873299,1.714768,1.672435,0.582278,4.266545,0.938071,0.268433,1.539646,-0.200244,-0.906857,1.403487,0.421787,-0.544957,-0.278582,-0.119703,0.396756,0.087816,0.015163,2.30976,0.176451,0.459829,-0.656307,-0.677179,-1.004463,-0.780092,-0.652693,-1.001401,-0.606154,-1.155662,rejected
0.354365,2.190132,3.619392,1.061406,2.706023,0.150803,0.029447,2.058605,-0.527816,1.475759,-1.738661,-0.483786,0.782982,-0.160379,-0.419549,2.566778,-2.196314,0.71581,0.413874,3.277417,-0.771955,-1.941753,-0.384169,-0.72669,-0.753956,0.593762,0.118199,-0.704803,1.4625,rejected
-3.438077,-0.965474,0.125648,1.222565,-0.889981,-0.908919,-0.354676,-0.295966,0.440048,-0.615618,-0.674165,1.47855,0.528605,-1.481383,-1.86998,-0.2088,0.646855,-0.410244,0.349909,-0.439719,-0.991952,-1.113953,-0.941421,0.349076,0.27199,-0.744901,0.055149,0.179582,0.370817,rejected
0.853771,-0.026035,1.170437,0.357574,-0.817934,-0.514605,-0.163493,-0.662619,0.284551,-0.602255,-1.415496,0.766399,1.045859,-1.565852,-1.747838,-0.364187,-0.315159,-0.550089,1.356428,-0.634617,-0.868383,-0.632179,-0.202548,0.511952,-0.625712,-0.85438,0.013872,-0.472699,0.469542,rejected
0.218669,-0.473837,-0.46199,-3.364493,-1.485013,8.390916,-7.755739,2.43198,-0.660711,-1.870415,-1.247048,-1.865855,1.116107,-0.210395,0.045888,-0.299063,-0.839624,-0.522501,0.630501,-0.545971,-0.758591,0.354386,-0.588917,-0.422811,-0.096639,-1.038599,-0.072301,-0.556425,0.644921,rejected
-2.711138,-1.405467,-2.404875,1.153414,1.304327,-0.016799,0.20572,0.648629,0.066249,0.03231,2.309613,-0.034597,1.676681,-0.280629,0.010179,0.191031,0.261983,-0.583034,0.084386,-1.741905,-0.60045,-0.392796,-0.932405,-1.091731,0.109992,0.848128,0.076947,-1.223756,0.864059,rejected
1.068482,-0.064782,0.500734,0.186495,-0.563967,-0.84793,-0.534395,-0.367847,0.030367,-0.860566,1.638447,-0.137193,0.874092,-0.278887,-0.265305,0.205975,0.285848,0.543279,0.01008,-0.944049,0.855787,0.154251,-0.889756,-0.812097,-1.251407,0.937672,-0.700384,-0.808843,1.013163,rejected
-3.130769,-1.186812,-0.59556,1.357114,-0.485701,-1.246289,-0.612478,0.014772,0.311698,-1.032485,-0.510782,1.867113,1.198984,-1.271819,-1.882978,-0.078826,0.85887,-0.278901,0.434547,-1.101796,-1.098146,-0.52605,-1.203361,0.304818,0.600351,-0.751278,0.211683,0.645492,0.031833,rejected
-2.863124,-1.313356,-1.897065,1.768814,1.431788,0.564168,0.775499,0.787717,-0.058422,0.232816,1.648156,-0.655596,1.252055,-0.104618,0.197697,0.237185,-1.112112,-1.351936,1.271863,-1.611396,-0.649556,-0.309905,-0.491606,-0.690621,0.733757,-0.360618,0.58915,-0.013595,0.406548,rejected
-3.43406,-0.892512,0.060434,1.430034,-0.438861,-0.562694,-0.124248,0.046286,-0.041409,-0.995384,1.310603,-0.092694,0.225887,0.103994,0.177348,0.258452,-0.879735,-0.194315,0.840245,-0.800232,0.536993,0.625338,-0.027183,-0.663412,-0.325161,-1.328395,-0.215653,-0.239922,0.617391,rejected
1.036223,0.197502,0.261061,-0.749365,1.826367,2.690708,1.54184,-1.941194,1.486438,-1.690845,-0.492772,1.453851,-0.672897,0.039313,0.191102,0.02906,0.086563,0.008117,0.533114,0.343138,0.290475,0.912109,0.945224,-0.553521,0.291892,-0.316327,-1.173867,-0.228924,0.588343,rejected
-3.636192,-0.86956,0.546877,0.984064,-1.223538,-0.792447,-0.307908,-0.522594,0.469461,-0.450125,-0.630306,1.425158,0.21464,-1.472354,-1.853664,-0.28144,0.700885,-0.301323,0.199037,-0.248313,-0.861606,-1.257242,-0.567779,0.362281,0.075504,-1.137889,-0.120482,-0.247236,0.545477,rejected
0.59088,1.863599,2.304785,0.356664,3.840707,1.165978,0.411742,1.258434,-0.147742,-0.612095,1.40672,0.238847,-1.070609,-0.293039,-0.113603,0.300194,0.04804,0.038397,2.170453,0.529437,0.612375,-0.979812,-0.280841,-0.956172,-0.905961,-1.142303,-1.154622,-0.955882,-0.957839,rejected
-2.813662,-1.040072,-0.774729,1.302384,-1.193747,0.088756,-0.138228,0.375076,0.135123,0.584897,-0.670703,2.659452,-0.298525,0.131624,1.349213,0.591143,-0.982512,-0.955784,0.43156,0.266086,0.00899,1.221539,-0.805743,-0.43135,-1.161367,0.790207,-0.814365,-0.181382,0.203154,rejected
1.669215,-0.422893,0.217864,0.266735,-1.726723,0.248745,0.001358,0.367463,0.022658,0.601149,-0.597062,1.814362,-1.148678,0.413394,1.289205,0.129384,-1.256984,-0.816201,0.376634,0.691523,0.02759,0.658777,-0.188024,-0.190606,-0.048181,-0.937989,-0.201325,-0.170978,0.126759,rejected
-3.327571,-0.769646,-0.622206,1.004615,1.521967,1.055445,0.943741,-0.682009,0.670913,-1.804616,1.409396,-0.082699,-0.427088,-0.135444,0.164973,0.163876,-0.949082,-0.229317,1.10899,-0.305267,0.183955,-0.356275,-0.363328,-0.857991,-0.187483,-1.192347,-1.739227,-1.295513,-0.897829,rejected
-3.008649,-1.062852,-0.989189,1.398745,-0.117912,-1.179226,-0.62871,0.221491,0.089365,-1.2559,1.738597,0.456496,0.930902,-0.252562,-0.067978,0.393883,0.298974,0.362295,0.001235,-0.972131,0.51079,0.459553,-1.178195,-0.907013,-0.947153,1.128877,-0.531089,-0.532667,0.848595,rejected
1.559453,-0.501294,0.322475,0.255252,-1.752676,-0.416025,-0.178464,0.105107,-0.101527,0.387514,0.178798,1.537573,-0.9617,0.683527,0.896918,0.221194,0.23122,0.249898,-1.057883,-0.036274,0.34506,0.008273,-1.40995,0.643901,-0.791361,-1.296835,-0.399068,-0.092671,0.283182,rejected
1.299203,-0.409386,0.096561,0.786733,-0.673065,-0.675507,-0.08659,0.163797,-0.08319,-0.282277,-0.914248,-0.226928,1.269939,1.210342,0.803173,-2.588696,-0.074255,1.828006,0.887497,0.35314,0.239995,0.222366,0.238359,0.486587,-1.006207,0.129998,-0.801978,-0.186354,0.545065,rejected
-2.663671,-1.450758,-2.074148,1.540955,1.313308,1.628589,1.525088,-0.116971,0.661375,-0.196945,0.051591,0.672041,-0.155784,0.394088,0.440035,0.236912,0.46141,0.062267,-0.048177,-0.770297,-0.187092,0.299235,1.084727,1.153789,-0.048185,-0.750153,1.089811,0.864227,2.050691,rejected
2.944724,-1.548723,-4.633288,0.798864,3.808589,-3.258094,-5.373357,-2.813555,-0.132977,0.334892,-0.006504,-0.195995,0.248606,0.206935,-0.112064,-0.870296,0.361244,-2.433072,-2.138604,2.970429,2.767452,-1.645772,1.877533,1.702055,-0.893827,-0.455319,0.01177,-1.389674,0.525545,rejected
0.290546,1.750767,3.069467,0.256568,1.904766,-0.641594,-0.66714,1.910757,-0.624333,1.219678,-0.260844,0.442063,0.540422,0.997155,0.38842,-2.622197,1.50158,1.275027,0.77799,1.393955,-0.047408,-0.792694,-0.7276,-0.768114,-0.357279,-0.534989,-0.137408,-0.263488,0.761567,rejected
-3.139817,-1.081686,-0.602994,0.889743,-1.236863,-0.877892,-0.831315,-0.138796,0.530702,-0.561302,-0.60043,2.788475,0.821389,-1.635514,-1.78487,0.000384,0.922912,-0.190363,0.716573,-0.383294,-0.713463,-0.323308,-0.02977,-0.359311,0.277365,0.786707,-0.474424,0.085797,0.230004,rejected
-2.778526,-1.539314,-2.320925,2.028119,1.274746,1.15908,1.3228,1.049861,0.117064,1.821938,-0.050893,-0.969362,1.711585,-2.6751,0.34032,0.111966,0.027627,-0.041517,0.13482,-0.399177,0.08193,1.63332,-0.797,-0.019165,0.835086,-1.111151,0.398382,0.599746,-0.533167,rejected
1.304582,-0.327365,0.57049,0.479983,-1.519793,-0.068507,-0.168795,0.205258,0.052377,-0.594874,1.180574,-0.004057,-0.993779,0.002135,0.102162,0.080213,-1.135175,0.136506,1.343222,0.429604,1.029073,0.141977,1.402138,-0.654439,0.36307,-0.460319,-0.071017,0.023411,0.46988,rejected
1.423766,-0.370056,0.480992,1.13728,-0.841799,-0.633342,0.144616,0.220097,0.123493,-0.832677,-1.723336,-1.782692,-0.428626,0.108383,1.442667,1.017366,0.965991,-0.601677,1.036638,0.156438,-0.355328,-0.335577,0.30688,0.188592,0.050488,-0.162365,-0.128965,-0.103,0.294959,rejected
-3.564724,-0.732099,-2.772079,-3.365052,-0.653041,-1.191242,1.006428,1.37503,0.022058,0.114739,-0.055943,0.280565,-1.775089,-0.379045,0.078674,0.163711,-0.053572,0.120204,0.200221,1.105516,-0.04094,-0.628393,0.629979,-0.354103,0.290558,-0.570987,-0.56451,0.102973,0.814976,rejected
1.026473,-0.029521,0.86296,0.701131,-0.768456,-0.640687,-0.095004,-0.398399,0.093251,-0.643308,-1.680614,-1.24277,0.668807,-0.005207,1.346697,1.275462,1.474118,-0.378979,0.948496,-0.680216,-0.037004,0.338748,0.194761,-0.137483,-1.235159,0.680833,-1.009056,-0.582424,0.46931,rejected
1.295398,-0.301201,-0.221469,-0.17712,0.747003,1.430378,0.946482,-0.451394,0.747494,-0.661375,-0.671266,0.375139,-0.107881,1.123667,0.840459,-2.83274,-0.519632,1.170804,1.497377,1.476033,-0.222023,-0.573913,0.935056,-0.58947,1.112848,-0.582153,-2.066463,-0.870207,-1.267247,rejected
-2.962939,-1.398379,-1.402511,1.755172,-0.185738,0.739355,0.86791,0.543459,-0.075598,0.562139,1.885509,-0.559258,-0.514473,0.104183,0.241179,0.304754,-0.590907,-0.000988,0.911663,-0.807673,0.43558,-1.075275,1.194869,0.431919,-0.350914,-1.042256,-0.008351,-0.207284,0.574854,rejected
1.624315,-0.451211,0.304207,-0.029579,-1.91989,0.053421,-0.169035,0.2921,0.149765,0.804103,-0.040512,1.945244,-1.392921,0.343796,0.999529,0.077674,-0.362064,-0.604845,-0.561288,0.886533,0.052137,0.011102,-0.912164,-0.379803,0.455846,-0.447892,-0.242829,-0.094564,0.276468,rejected
2.421025,-1.035165,-2.129101,1.39826,0.3942,0.905755,0.94494,1.231614,-0.234734,1.311364,-0.130077,0.78955,0.087825,0.556146,1.085934,0.385342,-0.959355,-0.946754,0.510436,-0.723104,-0.811253,-0.53384,-1.324399,1.268287,-0.371044,0.099942,0.733287,0.642308,-0.304929,rejected
2.013462,-0.251214,-1.616622,1.096381,-0.261861,-1.29421,-0.502145,0.922965,-0.039083,-1.271135,-0.141257,-0.223448,1.024437,1.533123,0.542631,-3.080986,0.447128,1.968821,-0.315326,0.955222,-1.095861,-0.567868,-0.615003,-0.573206,0.63305,-0.294099,0.446702,0.768808,-0.18825,approved
2.206386,-0.416507,-0.942092,1.850482,1.512104,-1.136195,-0.221864,2.149025,-0.2596,-1.564112,-1.831004,-0.865603,-0.569324,-0.840067,0.180702,-0.960914,-2.401962,-0.525009,-1.066159,-2.061501,-0.988453,0.424502,-0.432908,0.074731,1.274671,1.366286,0.35161,0.563959,0.101129,approved
1.593534,-0.497622,-1.339802,0.417562,-0.833253,1.327215,0.812109,0.52002,0.11907,1.933986,-0.088846,-0.251164,-0.417898,1.65302,-2.453931,0.222302,0.672588,-0.524458,0.27717,-0.311455,0.116363,1.344811,2.162925,-0.494625,-1.095383,0.284526,-1.019246,-0.633061,-0.028105,approved
1.689933,-0.455712,0.07483,0.248473,-1.187075,-0.441459,-0.10759,0.243099,0.044377,0.263981,-0.115548,1.155365,-0.688519,0.295316,1.006502,-0.023325,-0.225964,-0.400772,-0.995743,0.325406,-0.271644,-0.120417,-1.974112,0.114651,-0.651201,-0.625906,-0.114243,-0.8423,0.607023,approved
3.606793,-1.884676,-3.812424,3.141493,-1.250782,-1.079765,-0.279394,3.138638,0.025135,-2.5906,0.022615,-0.84763,-3.371387,3.448176,-3.400897,-0.038798,0.604566,2.722125,-0.204997,3.477956,-0.454269,0.726603,2.189671,2.94066,-1.445433,1.273304,2.918951,-0.277568,-1.598618,approved
1.821533,-0.673223,-0.537485,0.666738,-1.750914,-0.713866,-0.696692,0.252673,0.322185,-1.096405,-1.099214,2.085453,-0.027529,-1.290722,-1.708316,-0.1876,0.112666,0.700043,1.635808,0.364484,-0.400327,-0.418184,1.624655,0.879669,-0.476932,0.478324,0.169488,-0.174782,-0.070549,approved
2.216876,-0.788538,-0.995096,0.523081,-0.926816,-0.262873,-0.350692,0.928784,-0.096475,-0.080534,-0.48474,2.238753,-0.125426,0.567114,1.285483,0.250011,-1.10444,-0.787392,0.549317,-0.03275,-0.325558,1.427355,-0.766183,-0.318814,0.367644,-0.434582,0.173552,0.158801,-0.233926,approved
2.174061,-0.734247,-0.865481,0.868411,-1.310115,-0.093279,-0.234259,0.859649,-0.094401,0.167481,-0.555648,2.251501,-0.562467,0.538842,1.176028,0.468434,-0.989491,-0.405535,0.654891,0.209811,0.145613,1.06154,-0.610577,0.237038,-0.26699,0.287163,-0.049592,0.807573,-0.34599,approved
1.993545,-1.048154,-2.058901,1.235902,0.475088,1.026243,1.131145,1.105486,-0.073407,1.545373,0.160986,-1.180057,1.113787,-2.323208,0.202203,-0.021562,0.42447,1.18148,0.017881,-0.22788,0.643415,1.367521,0.220508,0.772321,0.478605,-1.522975,0.510951,0.616763,-0.730295,approved
1.884714,-0.115656,-0.686117,1.000756,2.220266,0.760302,0.904931,0.941145,0.451809,-2.069967,-1.403242,-0.804799,-2.481403,-0.726216,0.090683,-1.142828,-2.074165,0.322093,-1.268475,-0.934389,-0.743001,-1.039318,0.696831,0.386032,0.773942,0.222859,-1.52742,-1.119586,-1.287839,approved
1.969039,-0.610935,-0.488266,1.006535,-1.315145,-0.362099,-0.073976,0.526047,-0.196358,-0.101434,-0.494563,1.43663,-0.649686,0.658051,1.11916,0.363229,-0.675297,0.256526,0.018614,0.043012,0.23039,0.551837,-0.916984,1.098863,-1.743061,-0.483076,-0.1393,-0.029902,0.020266,approved
1.504463,-0.132554,-0.444736,-0.148217,2.139491,1.9725,1.609008,-1.492384,1.500546,-2.197374,-0.051399,0.467235,-1.23929,0.013852,-0.028709,-0.199415,0.835979,0.561834,-0.722938,0.660663,-0.028496,-0.513492,-0.66275,0.29328,0.368,-0.278192,-0.503906,-0.036504,0.795075,approved
0.663305,1.664336,2.74762,0.100522,1.1839,-0.661422,-1.055858,1.99161,-0.393306,0.695475,-0.836768,0.497098,-0.718858,-0.13653,1.12061,1.278831,3.138794,-0.581726,1.180171,0.915817,-0.114491,-0.288315,0.551268,-1.714303,0.402391,0.448907,-0.297192,-0.372166,0.355944,approved
2.769454,-1.387292,-4.401122,1.045647,5.093013,-3.010992,-5.015985,-2.775934,-0.392715,0.479455,-0.766284,-0.503494,1.860312,0.108349,0.352574,-0.753276,-1.118318,-4.344472,-0.706343,1.238314,2.27244,-0.311567,0.956413,0.824729,0.741632,-2.151508,0.148933,0.316144,0.079316,approved
1.153262,-0.274519,0.760439,0.486602,-1.133471,-0.637204,-0.191226,-0.044395,-0.000124,-0.704293,1.724172,-0.635537,-0.601623,0.008879,-0.203345,0.026051,-0.087466,0.469549,0.030666,-0.241187,0.932827,-0.630959,-0.402007,-0.305866,0.132187,-0.78237,-0.087047,0.157943,0.743419,approved
2.304808,2.596807,-4.454321,1.395282,1.794762,0.265239,-1.555251,-2.800092,0.785357,-0.74842,-0.342622,0.096613,-1.932288,-1.079688,0.44746,-0.837,-0.568435,0.203732,-0.927571,1.928565,-1.791647,-2.7865,-0.049663,-4.581587,-1.267116,-0.019143,-2.52119,3.702525,-2.512924,approved
1.641227,-0.475643,-0.761459,0.117086,1.017429,0.562063,0.51631,-0.386894,0.571221,-2.127646,2.15566,-0.12694,-0.851569,0.180496,-0.271682,0.008039,0.229416,0.963645,0.224642,-0.190309,0.500487,-1.02685,-0.542616,-0.347257,0.473026,-0.9105,-1.331699,-0.837498,-1.141659,approved
2.268458,-0.893748,-1.739176,1.309185,-0.14486,1.112331,1.06739,1.056252,-0.139581,1.459081,-0.134952,0.564391,-0.727598,0.539861,1.055094,0.242576,-0.982704,-0.655261,0.298197,0.061728,-0.705658,-1.08557,-0.712917,1.474455,-0.872659,0.026845,0.699865,0.039825,-0.099646,approved
1.701826,-0.483806,-0.994197,0.573197,0.62921,1.180353,0.994778,0.413787,-0.130695,1.796626,-0.272742,0.701887,0.930996,0.223221,1.117591,0.255668,-1.056884,-1.682707,0.362002,-1.142646,-1.023838,-0.201383,-1.668345,0.289805,-0.749096,-0.03998,0.128587,-0.488281,0.237538,approved
-3.016987,-1.233267,-0.450479,1.297929,-1.100637,-1.091557,-0.355407,0.124712,0.509031,-0.994198,-0.659835,1.196743,-0.295566,-1.504164,-1.672034,-0.545725,0.457492,-0.221361,0.150171,0.369277,-1.284661,-1.543514,-0.4307,0.439503,0.558231,-1.216781,0.48793,-0.587965,0.562526,approved
1.545263,-0.267013,0.431703,0.870814,0.070796,-1.041861,-0.353242,1.370243,-0.167506,-0.848968,-0.930925,-0.545086,-1.72724,-0.603115,-0.13697,-1.013353,-0.991456,0.446061,-2.442576,-1.727049,-0.155613,-0.399919,0.219123,0.296332,1.158034,0.337109,-0.3972,-0.051655,0.511345,approved
1.627333,-0.519584,-0.071845,0.642801,-1.695622,-0.628177,-0.441106,0.284158,0.105134,-0.82519,-1.315457,-0.189153,-0.476596,0.363559,1.462977,1.275355,1.607838,0.186576,1.196,0.07365,0.238892,0.562398,1.913817,-0.236594,0.091509,0.338291,-0.742922,-0.031645,-0.069491,approved
2.196284,-0.635366,-2.105083,0.14421,-0.974294,0.839105,0.19039,0.589178,-0.098455,1.817885,0.779142,2.508976,-0.017747,0.45184,1.025106,0.445263,0.632808,-0.085726,-0.588012,-0.858416,-0.178881,-0.298602,-0.224066,-0.150991,-0.469704,0.526227,-0.700253,0.378603,-0.189826,approved
1.793094,-0.659459,-1.541254,0.636446,-0.624185,1.375576,0.949083,0.942603,0.187725,1.685005,-0.106018,-0.67551,-0.981783,1.802202,-2.530248,-0.025081,0.244598,-0.806893,0.313571,0.456011,-0.41279,0.928292,2.111678,-0.413211,-0.205067,-0.030979,-0.118866,-0.712554,-0.175781,approved
1.500059,-0.993021,-3.340658,-3.597691,-0.925276,2.499118,-3.896412,2.611739,-0.308844,-2.001044,-0.206142,-0.243059,-0.058484,0.027779,-0.262062,-0.194465,0.615952,1.245841,-0.304,0.5899,-0.522215,0.063535,-0.063948,0.161623,-0.05518,1.148392,0.011126,-1.254765,0.884746,approved
-2.535168,-1.581907,-2.546449,1.633863,0.067533,0.572649,0.913314,1.264133,0.248013,1.168447,0.598494,-0.962893,-0.988858,1.930331,-2.627136,-0.134092,1.130215,-0.78413,-1.171464,0.214351,-1.094263,0.222662,0.324108,-0.273753,0.279916,-0.947168,0.330936,-0.86515,0.044764,approved
1.42228,-0.42701,0.251145,0.586136,-1.269263,-1.137799,-0.404395,-0.03044,0.110412,-0.845606,-0.875327,-0.951074,-0.102572,0.221685,1.188166,1.166131,2.546547,0.361075,-0.109271,-0.445134,0.084324,-0.30918,0.029748,0.025196,-0.245994,0.233533,-0.800962,-0.216332,0.385392,approved
1.732086,-0.562561,-1.390042,1.138888,-0.138447,1.029681,1.204416,0.920252,0.224119,1.683565,0.197084,-1.773947,-1.13112,1.682175,-2.919577,-0.120994,0.843247,-0.787194,-0.790242,0.483516,-0.704433,-0.492066,-0.019297,0.137866,-0.162927,0.233947,0.332046,0.044795,-0.034955,approved
1.659884,-0.501472,-1.411121,0.748908,-0.228482,0.851277,0.98021,0.735601,0.137647,1.547359,0.420973,-1.428102,-0.727643,1.823743,-2.832263,-0.146338,1.159409,-0.581736,-1.01694,-0.079099,-0.665128,-0.009739,0.269393,-0.193596,-0.233956,-0.556533,0.014251,-0.291562,-0.017166,approved
1.657097,-0.510024,0.189531,0.703426,-1.398783,-0.178161,0.078408,0.337186,-0.228044,0.160183,-0.411493,1.243488,-0.813324,0.799831,1.158833,0.233026,-0.870596,-0.208299,-0.022334,-0.126052,0.139585,0.540954,-0.894738,0.822537,-0.772394,-1.957592,-0.034411,0.20272,-0.010293,approved
-1.596966,-2.070687,-3.839735,1.546285,-0.383592,0.482806,0.169823,1.766569,0.006319,1.041668,1.004531,2.783132,-0.695927,0.850428,1.062554,0.417004,0.352848,-0.285122,-0.557315,-0.025814,-0.95242,-0.314768,-0.32127,0.227722,0.886997,0.269226,0.594337,0.330216,-0.553212,approved
1.832896,-0.345973,-1.212787,0.288388,0.670657,1.074905,0.476552,-0.19953,0.55893,-2.025053,1.592537,0.680196,-0.910211,0.115448,0.065956,0.190438,-0.713193,0.693907,1.568287,0.074981,0.679207,-0.131374,1.073994,-0.876649,0.438016,-0.368924,-1.593951,-0.2499,-1.609349,approved
2.354923,-0.820127,-1.800923,0.624604,-0.572419,-1.195891,-1.023335,1.107784,0.092202,-1.842189,1.89251,0.746459,0.101744,0.0598,-0.160455,0.009754,0.038067,0.806177,0.397207,0.190649,0.207137,0.421974,0.176736,-1.175528,0.654412,1.48688,0.558898,-0.370504,0.22994,approved
